23.1100	45.1267	2023	2	15	1.4	4.7	0	40	44
23.2180	45.1508	2023	2	15	1	5.7	0	41	41
23.0968	45.1338	2023	2	15	1.3	7.5	0	56	1
23.1367	45.1568	2023	2	15	2.5	3.3	1	1	40
23.1268	45.1332	2023	2	15	1.3	13.3	1	19	0
23.0909	45.1153	2023	2	15	1.2	12	1	26	38
23.1155	45.1381	2023	2	15	1	12.4	1	27	39
23.1151	45.1302	2023	2	15	1.3	11.2	1	28	52
23.1100	45.1232	2023	2	15	1.3	14	1	32	25
23.1325	45.1117	2023	2	15	1.7	5	1	41	21
23.1246	45.0937	2023	2	15	1.5	10.6	1	42	51
23.1070	45.16	2023	2	15	1.4	7.9	1	50	16
23.1578	45.1627	2023	2	15	1.7	14.1	1	53	6
23.1892	45.1699	2023	2	15	2.2	13.1	1	56	5
23.1257	45.1632	2023	2	15	1.5	13.4	2	0	1
23.1949	45.147	2023	2	15	1.5	14.5	2	2	13
23.1166	45.1501	2023	2	15	2.9	3.4	2	4	27
23.1170	45.1515	2023	2	15	1.4	6.6	2	9	24
23.1326	45.1151	2023	2	15	2.1	10.9	2	15	6
23.1138	45.1541	2023	2	15	2.1	10.6	2	19	33
23.1606	45.1646	2023	2	15	1.9	11.7	2	29	44
22.9132	45.1495	2023	2	15	1.4	14.7	2	34	22
23.1901	45.1678	2023	2	15	1.5	14.3	2	36	24
23.0784	45.1499	2023	2	15	1.7	5.5	2	55	44
23.0767	45.1332	2023	2	15	1.8	11.4	3	2	23
23.1457	45.1107	2023	2	15	1.5	13.2	3	15	48
23.1364	45.1643	2023	2	15	2.2	11.8	3	28	30
23.1758	45.149	2023	2	15	1.8	7.2	3	48	18
23.0936	45.1544	2023	2	15	1.8	11.5	3	56	44
23.1112	45.1462	2023	2	15	1.5	7	4	7	11
23.1195	45.1251	2023	2	15	1.4	11.8	4	19	27
23.1322	45.1033	2023	2	15	1.5	12.6	4	26	0
23.1541	45.1373	2023	2	15	1.7	12.7	4	39	17
23.0915	45.1601	2023	2	15	1.7	7.6	5	1	12
23.1340	45.1248	2023	2	15	1.4	13.4	5	20	23
23.0276	45.1529	2023	2	15	1.7	17.2	5	29	1
23.0276	45.1503	2023	2	15	1.6	17.2	5	32	30
23.1266	45.1647	2023	2	15	1.4	15.2	6	6	58
23.1011	45.1533	2023	2	15	2.2	16.8	6	8	46
23.1051	45.1599	2023	2	15	1.6	10.7	6	15	1
23.1231	45.1441	2023	2	15	2.2	12.6	6	26	57
23.1587	45.1723	2023	2	15	1.3	4	6	34	20
23.0619	45.1474	2023	2	15	1.5	16.8	6	37	2
23.2138	45.1885	2023	2	15	1.3	17.4	6	39	6
23.1244	45.1434	2023	2	15	1.7	13.3	6	53	1
23.0966	45.1524	2023	2	15	1.7	16	7	28	38
23.1178	45.1581	2023	2	15	1.6	14	8	9	37
23.1619	45.1663	2023	2	15	2	3	8	22	20
23.1733	45.1666	2023	2	15	1.8	13.2	8	34	11
23.0837	45.1399	2023	2	15	1.6	13.1	9	17	45
23.1421	45.1678	2023	2	15	1.4	12.4	9	23	8
