23.12580	45.15680	2023	2	14	1.90	15.40	16	31.23
23.14540	45.14610	2023	2	14	1.50	14.30	16	35.61
23.10400	45.15590	2023	2	14	1.90	15.40	16	36.67
23.10580	45.15340	2023	2	14	1.80	17.20	16	39.95
23.12350	45.16040	2023	2	14	1.80	15.70	16	40.41
23.22030	45.20400	2023	2	14	1.90	17.90	16	41.27
23.14040	45.16810	2023	2	14	1.60	17.40	16	47.48
23.13920	45.16630	2023	2	14	2.00	14.70	16	52.07
23.11080	45.15170	2023	2	14	1.80	13.10	16	57.35
23.09000	45.14570	2023	2	14	1.70	16.30	17	3.52
23.09360	45.16760	2023	2	14	1.60	16.00	17	5.38
23.13150	45.16300	2023	2	14	1.90	14.60	17	5.72
23.15400	45.13390	2023	2	14	2.00	12.00	17	7.46
23.08620	45.15810	2023	2	14	1.90	16.40	17	8.89
23.11450	45.15200	2023	2	14	1.30	16.70	17	11.84
23.10820	45.15240	2023	2	14	1.50	17.00	17	12.89
23.08160	45.16370	2023	2	14	2.20	15.20	17	17.92
23.12130	45.17360	2023	2	14	1.40	17.00	17	20.33
23.10950	45.15780	2023	2	14	2.40	15.70	17	24.69
23.08650	45.15870	2023	2	14	1.90	14.70	17	26.15
23.11270	45.15020	2023	2	14	1.60	18.30	17	27.80
23.09830	45.16500	2023	2	14	2.00	15.30	17	29.92
23.13010	45.14460	2023	2	14	1.60	19.50	17	32.20
23.16150	45.16450	2023	2	14	2.30	17.00	17	34.61
23.11590	45.14960	2023	2	14	1.30	17.40	17	45.25
23.11820	45.17230	2023	2	14	1.20	17.10	17	46.08
23.11280	45.15470	2023	2	14	2.00	18.00	17	50.07
23.16670	45.17740	2023	2	14	1.80	17.00	17	52.13
23.16430	45.13500	2023	2	14	1.90	17.20	17	52.38
23.13310	45.14010	2023	2	14	1.70	18.60	17	53.20
23.09890	45.14600	2023	2	14	1.60	16.40	17	54.22
23.13710	45.15930	2023	2	14	1.20	17.80	17	56.65
23.13750	45.17080	2023	2	14	1.40	15.60	17	57.76
23.10280	45.16110	2023	2	14	1.50	17.20	17	58.60
23.13410	45.16240	2023	2	14	3.40	16.50	17	59.28
23.11930	45.15470	2023	2	14	1.90	18.40	18	1.05
23.10330	45.17050	2023	2	14	1.90	17.00	18	1.37
23.14070	45.17300	2023	2	14	2.30	16.60	18	2.63
23.11200	45.17410	2023	2	14	2.30	15.70	18	4.29
23.10250	45.15070	2023	2	14	1.80	16.20	18	6.07
23.09900	45.15400	2023	2	14	2.60	16.20	18	9.82
23.11640	45.14310	2023	2	14	1.60	19.10	18	12.30
23.11340	45.16040	2023	2	14	1.70	16.50	18	13.81
23.12270	45.17920	2023	2	14	1.90	15.60	18	16.19
23.09530	45.15550	2023	2	14	1.90	16.70	18	16.96
23.11360	45.14660	2023	2	14	1.50	16.80	18	17.69
23.10280	45.16920	2023	2	14	1.90	15.70	18	18.39
23.15710	45.14630	2023	2	14	1.80	15.50	18	20.25
23.13210	45.17960	2023	2	14	1.80	16.20	18	21.27
23.06800	45.15580	2023	2	14	1.90	13.40	18	21.61
23.08930	45.15780	2023	2	14	1.70	15.00	18	24.99
23.12340	45.15460	2023	2	14	1.80	16.50	18	26.00
23.12810	45.16410	2023	2	14	1.40	16.90	18	26.73
23.10280	45.16160	2023	2	14	1.70	15.60	18	29.70
23.09780	45.15270	2023	2	14	1.70	15.40	18	31.80
23.17730	45.13070	2023	2	14	1.60	20.50	18	32.62
23.14510	45.13360	2023	2	14	1.60	19.30	18	33.77
